Appointment_ID,Date,Store_ID,Customer_ID,Service_ID,Appointment_Status,Converted_To_Sale,Booking_Channel,Wait_Days
A0001229,2025-11-03,S1112,C009024,SV01,Completed,No,Online,11
A0001230,2026-05-15,S1006,C006306,SV06,Completed,Yes,Online,13
A0001231,2026-12-23,S1030,C001274,SV01,Completed,No,Online,19
A0001232,2026-04-16,S1002,C019887,SV02,Completed,Yes,Online,0
A0001233,2026-07-14,S1114,C005265,SV02,Completed,No,Online,7
A0001234,2025-12-03,S1011,C008675,SV02,Cancelled,No,Online,20
A0001235,2025-04-06,S1040,C010569,SV02,Completed,Yes,In Store,2
A0001236,2026-07-11,S1095,C014867,SV01,Cancelled,No,In Store,17
A0001237,2025-10-17,S1035,C010535,SV07,Completed,Yes,In Store,4
A0001238,2025-05-12,S1046,C007530,SV01,Completed,No,Online,12
A0001239,2026-01-01,S1040,C011923,SV01,Completed,No,Online,13
A0001240,2025-02-27,S1105,C011307,SV06,Completed,Yes,Online,18
A0001241,2026-05-14,S1115,C009388,SV02,No-show,No,In Store,18
A0001242,2026-04-12,S1030,C008364,SV07,Completed,Yes,In Store,1
A0001243,2025-11-22,S1049,C018031,SV01,Completed,Yes,Online,15
A0001244,2025-07-10,S1031,C009234,SV01,Completed,No,Online,19
A0001245,2025-12-14,S1014,C015921,SV01,Completed,No,Phone,14
A0001246,2026-10-01,S1019,C019844,SV05,Completed,No,Online,8
A0001247,2025-07-30,S1111,C016447,SV02,Completed,Yes,Phone,11
A0001248,2026-02-21,S1109,C017324,SV07,Completed,No,In Store,12
A0001249,2026-02-06,S1076,C007870,SV03,Completed,Yes,Online,18
A0001250,2025-05-15,S1093,C006590,SV08,Completed,No,Online,20
A0001251,2026-01-25,S1115,C015490,SV01,No-show,No,Online,8
A0001252,2025-07-27,S1006,C000054,SV01,Completed,Yes,In Store,13
A0001253,2026-09-08,S1087,C016160,SV04,Cancelled,No,Online,4
A0001254,2026-03-12,S1096,C008599,SV07,Completed,No,In Store,12
A0001255,2026-02-15,S1062,C000511,SV03,Completed,No,In Store,1
A0001256,2026-11-12,S1097,C001612,SV02,Completed,No,Online,6
A0001257,2025-10-04,S1028,C018156,SV02,Completed,Yes,In Store,16
A0001258,2025-10-06,S1010,C010857,SV03,Completed,No,Online,18
A0001259,2025-06-24,S1033,C017906,SV01,Completed,No,In Store,6
A0001260,2025-02-13,S1014,C001688,SV01,Completed,No,Online,12
A0001261,2026-08-17,S1113,C004096,SV01,No-show,No,In Store,0
A0001262,2026-05-19,S1082,C010816,SV01,No-show,No,Online,6
A0001263,2026-05-11,S1019,C007494,SV03,Cancelled,No,In Store,8
A0001264,2026-02-11,S1025,C016265,SV01,No-show,No,Online,14
A0001265,2026-04-23,S1007,C007071,SV02,Completed,No,Online,16
A0001266,2026-07-05,S1003,C004629,SV01,Completed,No,Online,16
A0001267,2025-02-28,S1002,C015621,SV01,Completed,Yes,In Store,10
A0001268,2026-01-02,S1088,C003082,SV01,Completed,No,Online,12
A0001269,2026-09-10,S1113,C004245,SV01,Completed,No,Phone,14
A0001270,2025-10-19,S1086,C002364,SV08,Completed,Yes,Online,13
A0001271,2026-02-15,S1011,C008129,SV08,Completed,No,Phone,10
A0001272,2025-11-11,S1011,C008334,SV01,Completed,Yes,In Store,18
A0001273,2026-09-12,S1079,C001722,SV05,Completed,Yes,Phone,2
A0001274,2026-08-16,S1021,C010095,SV03,Completed,Yes,In Store,4
A0001275,2026-08-03,S1009,C011968,SV02,Completed,No,In Store,12
A0001276,2025-10-12,S1024,C003378,SV01,Completed,Yes,In Store,5
A0001277,2026-11-28,S1090,C001782,SV03,Completed,No,In Store,2
A0001278,2025-12-05,S1083,C013875,SV04,Completed,Yes,Phone,13
A0001279,2026-06-24,S1077,C012298,SV07,Completed,Yes,Online,8
A0001280,2025-07-02,S1036,C010007,SV04,Completed,No,Online,10
A0001281,2025-05-13,S1039,C013212,SV04,Rescheduled,No,In Store,3
A0001282,2025-01-11,S1036,C005097,SV04,Completed,No,Online,16
A0001283,2025-07-23,S1115,C004754,SV03,Completed,Yes,Online,0
A0001284,2025-06-04,S1058,C000429,SV06,Cancelled,No,In Store,9
A0001285,2026-12-05,S1024,C009249,SV06,Completed,No,In Store,8
A0001286,2026-08-13,S1035,C013420,SV03,Completed,No,Phone,7
A0001287,2026-12-22,S1068,C017082,SV07,Cancelled,No,In Store,5
A0001288,2026-10-31,S1078,C008401,SV02,Completed,No,In Store,4
A0001289,2026-02-21,S1016,C009676,SV04,Completed,Yes,Phone,15
A0001290,2026-06-26,S1005,C009250,SV05,Completed,Yes,Online,20
A0001291,2025-06-05,S1040,C007956,SV04,Cancelled,No,In Store,0
A0001292,2025-11-16,S1073,C013175,SV06,Completed,No,Online,17
A0001293,2026-08-26,S1103,C009693,SV04,Completed,Yes,Online,9
A0001294,2026-05-12,S1019,C016951,SV02,Completed,No,In Store,8
A0001295,2026-12-01,S1098,C000837,SV05,Completed,Yes,In Store,14
A0001296,2025-04-01,S1004,C007142,SV04,Completed,No,Online,7
A0001297,2025-12-07,S1093,C010742,SV02,Rescheduled,No,In Store,4
A0001298,2025-03-09,S1043,C013669,SV07,Completed,Yes,Online,18
A0001299,2025-04-27,S1013,C016998,SV04,Completed,Yes,Online,2
A0001300,2025-05-17,S1103,C013614,SV01,Completed,No,Online,12
A0001301,2026-06-17,S1090,C005344,SV01,Completed,No,Online,10
A0001302,2026-03-17,S1027,C005449,SV07,No-show,No,Phone,4
A0001303,2025-12-17,S1081,C007030,SV08,Completed,Yes,Online,7
A0001304,2025-11-03,S1023,C003981,SV01,Cancelled,No,In Store,5
A0001305,2026-09-03,S1114,C017734,SV02,Completed,No,Online,21
A0001306,2025-05-14,S1065,C017959,SV01,Completed,Yes,In Store,17
A0001307,2025-10-07,S1116,C002821,SV04,No-show,No,Online,1
A0001308,2026-02-03,S1070,C004500,SV02,Completed,Yes,Online,6
A0001309,2025-10-16,S1056,C019711,SV02,Cancelled,No,Phone,4
A0001310,2026-10-28,S1073,C001724,SV01,Completed,Yes,Online,21
A0001311,2025-10-14,S1024,C019159,SV01,Completed,Yes,Online,11
A0001312,2026-02-07,S1077,C003678,SV01,Cancelled,No,In Store,10
A0001313,2026-03-09,S1023,C005302,SV01,No-show,No,Online,1
A0001314,2026-01-13,S1071,C016903,SV05,Completed,No,In Store,13
A0001315,2025-05-23,S1016,C005410,SV07,Completed,Yes,In Store,9
A0001316,2025-09-17,S1019,C017497,SV01,Completed,No,Online,11
A0001317,2026-12-26,S1018,C016100,SV06,Completed,Yes,Phone,11
A0001318,2025-01-10,S1063,C017208,SV02,Completed,No,In Store,20
A0001319,2026-09-03,S1030,C003962,SV07,Completed,No,Online,11
A0001320,2025-06-29,S1027,C007268,SV07,Completed,No,Online,18
A0001321,2026-03-26,S1047,C007829,SV01,Completed,No,In Store,12
A0001322,2025-08-30,S1061,C018249,SV02,Completed,Yes,Online,9
A0001323,2025-04-27,S1112,C005340,SV01,Completed,No,Phone,2
A0001324,2025-11-28,S1016,C018800,SV06,Completed,No,Online,7
A0001325,2025-11-23,S1073,C008736,SV01,Completed,Yes,Phone,12
A0001326,2026-11-05,S1070,C009480,SV07,No-show,No,In Store,10
A0001327,2025-05-13,S1057,C016573,SV02,Completed,No,Phone,18
A0001328,2025-08-08,S1096,C014514,SV03,Rescheduled,No,Online,10
A0001329,2026-09-07,S1091,C016481,SV02,Completed,No,In Store,18
A0001330,2025-08-17,S1110,C003669,SV07,Completed,No,Online,21
A0001331,2025-01-13,S1120,C009771,SV01,Rescheduled,No,Online,11
A0001332,2025-08-23,S1106,C009297,SV03,Completed,No,Phone,4
A0001333,2025-11-29,S1044,C019014,SV05,Cancelled,No,Phone,10
A0001334,2025-06-06,S1022,C002346,SV04,Completed,Yes,Online,2
A0001335,2025-04-30,S1064,C006255,SV03,Completed,No,Online,19
A0001336,2025-11-12,S1055,C017494,SV01,No-show,No,In Store,8
A0001337,2025-01-24,S1056,C004422,SV02,Completed,No,Online,13
A0001338,2026-06-30,S1001,C007015,SV07,Completed,Yes,Online,18
A0001339,2025-10-16,S1110,C013747,SV01,Completed,Yes,In Store,12
A0001340,2026-06-21,S1047,C001070,SV02,Completed,Yes,Online,5
A0001341,2025-12-26,S1068,C006581,SV01,Cancelled,No,Online,7
A0001342,2025-01-03,S1066,C010567,SV05,Rescheduled,No,Online,6
A0001343,2026-12-21,S1117,C003364,SV01,Completed,No,Online,17
A0001344,2026-07-15,S1090,C004187,SV03,Completed,Yes,Phone,5
A0001345,2025-02-22,S1027,C018689,SV05,Completed,No,Phone,5
A0001346,2025-10-14,S1034,C012928,SV01,Completed,Yes,Phone,21
A0001347,2026-04-23,S1037,C000523,SV03,Cancelled,No,Phone,14
A0001348,2025-01-15,S1050,C015301,SV02,Rescheduled,No,Phone,16
A0001349,2025-05-26,S1062,C007383,SV04,Completed,No,Online,16
A0001350,2026-12-25,S1106,C006610,SV02,Completed,No,Phone,8
A0001351,2026-06-16,S1028,C005478,SV07,Completed,No,In Store,13
A0001352,2026-09-30,S1081,C009887,SV01,No-show,No,In Store,12
A0001353,2026-10-18,S1047,C005228,SV04,Completed,No,In Store,6
A0001354,2025-09-19,S1069,C002842,SV01,Completed,Yes,Phone,4
A0001355,2026-08-12,S1012,C005084,SV07,Completed,No,Online,19
A0001356,2026-05-13,S1061,C012905,SV06,Completed,Yes,Phone,14
A0001357,2026-03-27,S1080,C006753,SV03,Rescheduled,No,Online,7
A0001358,2026-04-11,S1063,C010959,SV02,Completed,No,In Store,10
A0001359,2025-05-24,S1003,C004717,SV07,Completed,No,In Store,11
A0001360,2026-12-21,S1037,C002277,SV04,Completed,Yes,Online,12
A0001361,2025-04-23,S1041,C015949,SV05,Completed,No,Online,19
A0001362,2025-05-13,S1008,C018889,SV05,Completed,No,In Store,13
A0001363,2026-10-14,S1045,C005771,SV02,Cancelled,No,Phone,6
A0001364,2025-06-05,S1071,C017756,SV02,Completed,Yes,Online,18
A0001365,2025-02-20,S1050,C013710,SV01,Completed,No,Phone,4
A0001366,2026-05-05,S1107,C006210,SV05,Completed,Yes,Online,12
A0001367,2025-08-15,S1064,C008229,SV03,Rescheduled,No,Online,7
A0001368,2025-02-24,S1122,C013142,SV07,Rescheduled,No,In Store,0
A0001369,2025-05-18,S1092,C012842,SV07,Completed,No,Online,8
A0001370,2026-08-23,S1012,C017434,SV01,Completed,No,Online,17
A0001371,2025-04-21,S1075,C010157,SV07,Completed,No,Phone,20
A0001372,2025-06-06,S1025,C003205,SV03,Completed,No,Online,0
A0001373,2026-04-21,S1046,C000446,SV02,Completed,Yes,Online,20
A0001374,2026-07-14,S1086,C009179,SV01,Completed,No,In Store,6
A0001375,2026-02-13,S1107,C007440,SV01,Completed,No,Online,20
A0001376,2025-04-23,S1068,C013106,SV01,Cancelled,No,Phone,1
A0001377,2025-08-07,S1060,C018633,SV02,Completed,No,In Store,1
A0001378,2026-06-25,S1107,C017135,SV04,Completed,Yes,In Store,20
A0001379,2025-12-06,S1083,C004784,SV08,Completed,No,Phone,20
A0001380,2025-02-28,S1044,C018483,SV02,Cancelled,No,Online,15
A0001381,2026-10-03,S1026,C002440,SV01,Completed,No,In Store,9
A0001382,2025-03-17,S1071,C004631,SV06,Completed,No,In Store,16
A0001383,2026-05-15,S1001,C010439,SV01,Completed,No,Phone,9
A0001384,2025-02-05,S1111,C019385,SV01,Completed,No,Online,16
A0001385,2025-10-30,S1113,C005858,SV03,Completed,No,In Store,9
A0001386,2026-04-27,S1082,C007387,SV03,Completed,Yes,In Store,15
A0001387,2025-05-03,S1035,C003579,SV07,Rescheduled,No,Phone,11
A0001388,2025-05-01,S1028,C012414,SV01,Completed,No,Phone,10
A0001389,2026-04-23,S1081,C004305,SV04,Completed,No,In Store,18
A0001390,2025-09-23,S1095,C004728,SV04,Completed,Yes,Phone,11
A0001391,2025-07-21,S1078,C007870,SV01,Completed,No,Online,19
A0001392,2026-10-11,S1018,C012652,SV02,Completed,No,Online,3
A0001393,2025-08-05,S1115,C007635,SV06,Rescheduled,No,In Store,1
A0001394,2025-08-20,S1013,C010369,SV06,Completed,Yes,Phone,8
A0001395,2026-08-07,S1005,C010078,SV01,Rescheduled,No,In Store,11
A0001396,2025-05-01,S1042,C001251,SV01,Cancelled,No,Online,6
A0001397,2025-11-24,S1027,C012373,SV02,Cancelled,No,Online,15
A0001398,2026-05-04,S1060,C003470,SV01,Rescheduled,No,Online,4
A0001399,2025-02-20,S1073,C006732,SV03,Cancelled,No,Online,5
A0001400,2025-04-26,S1084,C007090,SV06,Completed,Yes,Online,15
A0001401,2026-11-02,S1027,C006197,SV01,Completed,No,In Store,0
A0001402,2026-06-17,S1097,C003336,SV02,Completed,No,Online,10
A0001403,2025-08-31,S1029,C003053,SV04,Completed,No,Phone,17
A0001404,2025-11-22,S1079,C001951,SV01,Completed,No,Online,13
A0001405,2025-10-01,S1080,C011462,SV01,Completed,No,Online,20
A0001406,2026-11-14,S1092,C007217,SV06,No-show,No,Phone,3
A0001407,2026-06-27,S1087,C015588,SV03,Rescheduled,No,Online,8
A0001408,2025-06-19,S1122,C013237,SV01,Completed,No,In Store,18
A0001409,2025-03-05,S1025,C016520,SV01,Completed,Yes,Online,17
A0001410,2025-12-22,S1004,C015619,SV01,Completed,Yes,Online,13
A0001411,2026-08-11,S1003,C006892,SV01,Cancelled,No,Online,17
A0001412,2026-09-14,S1106,C009006,SV03,Completed,No,In Store,16
A0001413,2025-03-16,S1100,C016330,SV03,Completed,No,Online,18
A0001414,2026-04-19,S1068,C004037,SV01,Cancelled,No,In Store,5
A0001415,2025-12-02,S1107,C003475,SV03,Completed,No,Online,14
A0001416,2025-05-30,S1048,C016294,SV03,Completed,Yes,Online,6
A0001417,2026-01-30,S1039,C016100,SV02,Rescheduled,No,Online,3
A0001418,2025-02-21,S1021,C010010,SV05,Completed,Yes,Online,18
A0001419,2025-02-11,S1049,C016091,SV03,Completed,Yes,Online,12
A0001420,2026-02-14,S1121,C015526,SV05,Completed,No,Online,3
A0001421,2025-05-03,S1102,C006737,SV05,Cancelled,No,Phone,6
A0001422,2026-02-20,S1075,C014508,SV07,Cancelled,No,Online,13
A0001423,2026-12-16,S1086,C006564,SV05,Completed,Yes,In Store,16
A0001424,2025-06-06,S1076,C002567,SV07,Completed,Yes,Phone,3
A0001425,2026-06-10,S1014,C009058,SV06,Completed,Yes,In Store,4
A0001426,2026-08-01,S1019,C005614,SV04,Completed,Yes,Phone,15
A0001427,2025-04-04,S1003,C016832,SV01,Completed,Yes,In Store,15
A0001428,2025-06-22,S1101,C017821,SV04,Completed,No,In Store,19
A0001429,2025-06-05,S1075,C002407,SV05,Completed,No,In Store,10
A0001430,2026-12-11,S1060,C015986,SV02,Completed,No,In Store,8
A0001431,2026-03-05,S1040,C015570,SV07,Completed,Yes,Online,20
A0001432,2026-06-04,S1014,C000291,SV04,Completed,No,In Store,1
A0001433,2025-03-28,S1013,C005897,SV07,Completed,Yes,In Store,5
A0001434,2026-03-19,S1009,C009600,SV08,Completed,Yes,In Store,13
A0001435,2026-02-12,S1108,C018714,SV03,Completed,No,Online,6
A0001436,2026-04-24,S1120,C013239,SV06,Completed,Yes,Phone,7
A0001437,2025-11-23,S1011,C015573,SV06,Completed,Yes,Online,20
A0001438,2025-01-05,S1002,C011374,SV04,Completed,Yes,Online,8
A0001439,2026-05-01,S1002,C001404,SV01,Completed,No,Online,12
A0001440,2025-09-21,S1107,C008618,SV03,Completed,No,In Store,7
A0001441,2025-07-11,S1122,C010488,SV05,Completed,Yes,Phone,13
A0001442,2026-09-25,S1016,C014998,SV02,Rescheduled,No,Online,21
A0001443,2025-05-06,S1103,C019139,SV02,Completed,No,Online,8
A0001444,2026-11-04,S1085,C002705,SV03,Completed,Yes,Phone,0
A0001445,2025-12-26,S1074,C014564,SV03,Cancelled,No,In Store,7
A0001446,2025-05-20,S1027,C018228,SV02,Completed,No,Online,19
A0001447,2026-09-09,S1081,C018798,SV05,Completed,No,In Store,15
A0001448,2026-10-18,S1066,C012265,SV04,Completed,Yes,Online,11
A0001449,2026-11-22,S1053,C014850,SV04,Completed,No,In Store,15
A0001450,2025-09-30,S1004,C017797,SV01,Completed,Yes,Online,13
A0001451,2026-11-06,S1031,C007304,SV05,Completed,Yes,Phone,19
A0001452,2026-05-24,S1104,C019155,SV01,Cancelled,No,In Store,2
A0001453,2025-10-15,S1042,C012325,SV02,Rescheduled,No,Online,6
A0001454,2026-10-01,S1032,C011796,SV05,No-show,No,Online,7
A0001455,2026-01-11,S1111,C013815,SV03,Completed,Yes,Phone,16
A0001456,2025-06-12,S1096,C000042,SV03,Rescheduled,No,Online,18
A0001457,2026-07-02,S1115,C002040,SV01,Completed,No,Online,1
A0001458,2025-04-10,S1107,C001621,SV07,No-show,No,Phone,0
A0001459,2025-08-03,S1009,C007732,SV03,No-show,No,In Store,14
A0001460,2025-12-12,S1058,C016377,SV01,Completed,No,Online,0
A0001461,2026-03-14,S1022,C018552,SV03,Cancelled,No,In Store,0
A0001462,2026-03-31,S1118,C013093,SV06,Completed,Yes,Online,4
A0001463,2026-08-23,S1067,C001502,SV02,No-show,No,Online,21
A0001464,2026-02-19,S1079,C009778,SV01,Completed,No,Online,16
A0001465,2026-01-07,S1107,C002470,SV04,Completed,Yes,In Store,21
A0001466,2026-05-12,S1025,C010296,SV03,Cancelled,No,Online,11
A0001467,2026-01-11,S1034,C017537,SV06,Completed,Yes,Phone,11
A0001468,2026-11-02,S1054,C006821,SV06,Completed,Yes,Phone,6
A0001469,2025-10-14,S1088,C001779,SV02,Cancelled,No,In Store,8
A0001470,2025-03-25,S1036,C001993,SV01,Completed,Yes,Online,18
A0001471,2026-03-27,S1032,C004828,SV01,Completed,No,Online,20
A0001472,2026-12-05,S1091,C010548,SV06,Completed,Yes,Online,14
A0001473,2025-05-27,S1008,C013948,SV01,Completed,No,In Store,4
A0001474,2025-04-28,S1100,C010608,SV05,Completed,No,In Store,20
A0001475,2025-11-05,S1105,C017806,SV02,Completed,Yes,Phone,16
A0001476,2026-11-12,S1014,C004598,SV02,Cancelled,No,Online,8
A0001477,2025-07-22,S1076,C000056,SV04,Completed,No,Online,0
A0001478,2026-07-08,S1026,C006403,SV02,Completed,No,Online,3
A0001479,2025-07-16,S1025,C012697,SV01,Completed,No,Phone,10
A0001480,2026-08-16,S1005,C006550,SV06,Rescheduled,No,Online,8
A0001481,2025-07-07,S1087,C010643,SV01,Cancelled,No,In Store,0
A0001482,2026-10-01,S1085,C002449,SV02,Completed,Yes,Online,14
A0001483,2025-12-31,S1032,C017363,SV04,Completed,Yes,Online,12
A0001484,2025-03-24,S1078,C005676,SV02,Completed,No,Phone,9
A0001485,2026-11-18,S1002,C013558,SV02,Completed,Yes,Online,11
A0001486,2026-04-30,S1029,C019542,SV07,Completed,No,Online,12
A0001487,2025-01-04,S1044,C008271,SV01,No-show,No,In Store,3
A0001488,2025-09-10,S1079,C000195,SV01,Rescheduled,No,Phone,20
A0001489,2026-10-13,S1082,C002158,SV02,Completed,Yes,Phone,18
A0001490,2025-10-05,S1054,C004284,SV03,Completed,Yes,Phone,8
A0001491,2026-11-28,S1041,C016826,SV07,Completed,No,Phone,21
A0001492,2026-01-20,S1086,C016337,SV07,Completed,Yes,Phone,20
A0001493,2025-03-29,S1056,C018925,SV08,Completed,No,Phone,15
A0001494,2026-03-14,S1100,C008032,SV08,Completed,No,Online,21
A0001495,2025-02-16,S1064,C012043,SV02,Completed,Yes,Phone,12
A0001496,2026-05-28,S1023,C000867,SV01,Completed,No,Online,2
A0001497,2025-03-02,S1102,C010258,SV01,Completed,No,In Store,14
A0001498,2026-03-22,S1080,C015288,SV08,Completed,No,Phone,13
A0001499,2025-04-28,S1100,C009597,SV07,Rescheduled,No,Phone,16
A0001500,2025-06-15,S1073,C018117,SV02,Completed,No,In Store,13
A0001501,2025-05-26,S1103,C017106,SV07,Completed,Yes,In Store,6
A0001502,2025-09-22,S1049,C002099,SV02,Completed,No,Phone,17
A0001503,2026-03-18,S1038,C016063,SV04,No-show,No,Online,19
A0001504,2026-09-21,S1044,C003610,SV05,Completed,No,Phone,17
A0001505,2026-04-18,S1099,C000951,SV02,Completed,Yes,Phone,21
A0001506,2026-06-06,S1119,C018950,SV04,Completed,Yes,Phone,11
A0001507,2026-09-15,S1036,C017164,SV07,Completed,Yes,Online,4
A0001508,2025-12-02,S1006,C011876,SV07,Rescheduled,No,In Store,11
A0001509,2025-03-13,S1007,C010335,SV06,Cancelled,No,Online,2
A0001510,2025-06-23,S1081,C003031,SV07,Completed,Yes,Online,11
A0001511,2026-12-24,S1073,C009144,SV07,Completed,No,Online,13
A0001512,2026-08-31,S1107,C014055,SV01,No-show,No,In Store,15
A0001513,2026-12-26,S1117,C015177,SV01,Completed,Yes,Online,16
A0001514,2025-07-02,S1113,C014511,SV01,Completed,No,Phone,14
A0001515,2025-04-20,S1094,C019933,SV01,Rescheduled,No,Phone,7
A0001516,2026-10-23,S1087,C003168,SV01,No-show,No,Online,16
A0001517,2026-12-31,S1072,C001051,SV02,Completed,No,Online,18
A0001518,2025-11-18,S1049,C007321,SV03,Completed,No,In Store,0
A0001519,2026-12-17,S1008,C007559,SV02,Completed,No,Phone,10
A0001520,2026-04-29,S1007,C016777,SV02,Completed,No,Online,21
A0001521,2026-09-10,S1009,C011443,SV01,Completed,No,Online,9
A0001522,2025-06-12,S1081,C004951,SV01,Completed,Yes,Online,20
A0001523,2026-02-22,S1081,C019683,SV04,Completed,Yes,In Store,1
A0001524,2025-04-22,S1094,C012780,SV01,Completed,No,Phone,8
A0001525,2026-07-06,S1054,C003359,SV01,Completed,No,Online,20
A0001526,2025-06-23,S1038,C015923,SV01,Completed,No,Phone,1
A0001527,2026-09-16,S1084,C013838,SV06,Completed,No,In Store,1
A0001528,2026-02-11,S1056,C001830,SV02,Completed,Yes,In Store,8
A0001529,2026-05-16,S1114,C013622,SV03,Completed,No,Phone,2
A0001530,2026-05-18,S1020,C015136,SV07,Completed,Yes,Online,13
A0001531,2026-10-22,S1006,C011712,SV01,Rescheduled,No,Online,1
A0001532,2025-12-18,S1022,C013732,SV07,Completed,Yes,Online,20
A0001533,2025-10-17,S1091,C007903,SV04,Completed,No,In Store,21
A0001534,2026-07-29,S1095,C016416,SV06,Completed,No,Online,10
A0001535,2025-10-20,S1034,C014450,SV07,Completed,No,Phone,20
A0001536,2025-04-21,S1031,C009351,SV01,Cancelled,No,Online,2
A0001537,2026-04-07,S1041,C000294,SV01,Completed,No,Online,5
A0001538,2026-11-16,S1076,C013384,SV01,Completed,No,In Store,6
A0001539,2026-04-11,S1032,C011272,SV05,Completed,No,In Store,21
A0001540,2026-03-14,S1042,C010967,SV05,Completed,Yes,Online,1
A0001541,2025-07-14,S1039,C015858,SV01,Completed,No,Online,18
A0001542,2025-08-31,S1060,C015074,SV03,Cancelled,No,Phone,8
A0001543,2026-03-16,S1015,C000899,SV04,Completed,No,Online,6
A0001544,2026-02-04,S1074,C014873,SV02,Completed,No,Online,0
A0001545,2026-11-20,S1120,C001304,SV01,Rescheduled,No,Phone,4
A0001546,2025-11-19,S1096,C013530,SV07,Completed,No,Online,8
A0001547,2026-05-09,S1077,C016444,SV02,Completed,No,Phone,6
A0001548,2026-08-13,S1038,C002993,SV01,Completed,Yes,Online,12
A0001549,2026-05-02,S1098,C002028,SV01,Completed,Yes,Online,16
A0001550,2025-07-29,S1020,C017551,SV04,Completed,No,In Store,10
A0001551,2026-08-25,S1010,C005274,SV02,Completed,Yes,Online,9
A0001552,2026-04-01,S1049,C018245,SV05,Completed,Yes,Online,20
A0001553,2025-12-17,S1069,C000650,SV03,Completed,No,In Store,4
A0001554,2026-06-18,S1092,C006640,SV06,Completed,No,Phone,10
A0001555,2026-08-30,S1083,C014108,SV02,Completed,Yes,Online,0
A0001556,2026-12-11,S1019,C013513,SV05,Completed,No,In Store,10
A0001557,2026-06-23,S1079,C007985,SV04,Completed,Yes,In Store,10
A0001558,2025-03-08,S1005,C006228,SV02,Completed,Yes,Phone,9
A0001559,2026-03-12,S1037,C012545,SV03,Completed,No,Online,18
A0001560,2026-03-30,S1024,C006762,SV06,Completed,Yes,Phone,8
