Customer_ID,Age,Gender,Customer_Segment,NHS_Eligible
C006047,25,Female,New,Yes
C006048,37,Female,Loyal,No
C006049,17,Female,New,No
C006050,60,Male,New,No
C006051,61,Female,New,Yes
C006052,65,Male,Loyal,No
C006053,33,Female,Loyal,No
C006054,37,Male,New,No
C006055,76,Male,Returning,No
C006056,69,Female,New,No
C006057,18,Male,New,Yes
C006058,60,Female,New,No
C006059,68,Male,Loyal,No
C006060,52,Male,Returning,No
C006061,57,Male,Returning,No
C006062,16,Female,New,No
C006063,17,Male,Loyal,No
C006064,18,Male,Loyal,No
C006065,26,Male,New,No
C006066,80,Male,Returning,No
C006067,57,Female,Returning,Yes
C006068,66,Female,Loyal,No
C006069,35,Female,Returning,Yes
C006070,76,Female,New,Yes
C006071,28,Male,New,Yes
C006072,74,Male,Returning,No
C006073,18,Female,Returning,No
C006074,17,Female,New,No
C006075,21,Male,Loyal,No
C006076,67,Male,Loyal,Yes
C006077,32,Male,Returning,No
C006078,45,Female,Returning,Yes
C006079,46,Male,Returning,Yes
C006080,67,Female,Returning,Yes
C006081,38,Female,New,No
C006082,16,Male,Returning,No
C006083,41,Female,Returning,Yes
C006084,34,Male,Loyal,No
C006085,63,Female,New,Yes
C006086,64,Female,New,No
C006087,21,Male,Returning,No
C006088,67,Female,Loyal,Yes
C006089,20,Female,Returning,Yes
C006090,56,Female,New,No
C006091,41,Female,Returning,No
C006092,35,Male,New,No
C006093,47,Female,Returning,No
C006094,36,Male,Returning,Yes
C006095,67,Male,Returning,No
C006096,78,Male,Returning,Yes
C006097,69,Female,New,Yes
C006098,44,Male,Returning,No
C006099,48,Male,Loyal,No
C006100,45,Female,Returning,No
C006101,67,Male,Loyal,Yes
C006102,51,Female,Returning,Yes
C006103,46,Female,Returning,No
C006104,42,Female,New,No
C006105,40,Female,Loyal,No
C006106,51,Female,New,No
C006107,60,Female,New,No
C006108,44,Female,New,Yes
C006109,68,Male,Returning,No
C006110,69,Female,Returning,Yes
C006111,43,Male,Returning,Yes
C006112,75,Male,New,Yes
C006113,27,Female,Returning,No
C006114,76,Female,New,Yes
C006115,35,Female,Loyal,No
C006116,52,Male,New,No
C006117,34,Female,Returning,No
C006118,44,Female,New,Yes
C006119,38,Male,New,No
C006120,61,Female,Returning,No
C006121,21,Female,Loyal,No
C006122,70,Male,Returning,Yes
C006123,74,Male,Returning,No
C006124,52,Female,New,No
C006125,51,Female,Returning,No
C006126,61,Female,Returning,Yes
C006127,28,Female,Loyal,No
C006128,64,Female,Returning,No
C006129,30,Female,Returning,No
C006130,59,Male,Loyal,No
C006131,35,Male,New,Yes
C006132,64,Male,Returning,No
C006133,67,Male,Returning,Yes
C006134,29,Female,New,No
C006135,56,Female,New,No
C006136,48,Male,Returning,Yes
C006137,35,Female,New,Yes
C006138,54,Female,Loyal,Yes
C006139,80,Male,New,No
C006140,16,Female,New,No
C006141,78,Female,Returning,Yes
C006142,71,Female,New,No
C006143,50,Male,New,No
C006144,55,Male,Returning,No
C006145,39,Female,Returning,Yes
C006146,24,Female,Returning,No
C006147,53,Male,Returning,No
C006148,69,Female,Returning,Yes
C006149,31,Male,Loyal,No
C006150,62,Male,New,No
C006151,64,Male,Loyal,Yes
C006152,65,Female,New,No
C006153,38,Male,Returning,Yes
C006154,41,Female,New,No
C006155,43,Female,Returning,No
C006156,71,Female,New,No
C006157,74,Female,New,No
C006158,42,Female,New,No
C006159,79,Male,New,No
C006160,53,Male,Returning,No
C006161,41,Female,Returning,Yes
C006162,16,Male,New,Yes
C006163,55,Male,Returning,No
C006164,57,Female,New,No
C006165,78,Male,New,No
C006166,62,Other,New,No
C006167,17,Male,Returning,No
C006168,52,Female,Returning,No
C006169,64,Male,Loyal,No
C006170,48,Male,New,No
C006171,43,Female,Returning,No
C006172,68,Female,Returning,No
C006173,55,Female,Loyal,Yes
C006174,60,Female,Returning,No
C006175,46,Female,New,No
C006176,34,Female,Loyal,No
C006177,49,Male,New,No
C006178,78,Male,Loyal,No
C006179,55,Female,New,No
C006180,61,Female,Returning,Yes
C006181,24,Female,Returning,No
C006182,80,Female,New,No
C006183,31,Male,Returning,No
C006184,79,Female,New,No
C006185,44,Male,New,No
C006186,75,Female,New,No
C006187,73,Female,Loyal,No
C006188,65,Male,Loyal,No
C006189,75,Female,Returning,Yes
C006190,55,Female,Returning,No
C006191,71,Female,New,Yes
C006192,27,Male,Returning,No
C006193,20,Female,Loyal,No
C006194,51,Male,Loyal,No
C006195,68,Male,Returning,Yes
C006196,65,Male,New,No
C006197,50,Male,Loyal,No
C006198,49,Male,Loyal,Yes
C006199,55,Male,Loyal,Yes
C006200,72,Female,Returning,No
C006201,70,Male,New,No
C006202,23,Male,Loyal,No
C006203,54,Female,Returning,Yes
C006204,40,Male,New,No
C006205,67,Female,New,Yes
C006206,48,Male,Returning,Yes
C006207,80,Female,Loyal,No
C006208,44,Female,Loyal,Yes
C006209,60,Female,Loyal,No
C006210,23,Female,Returning,No
C006211,76,Female,Loyal,Yes
C006212,25,Female,New,No
C006213,40,Male,New,Yes
C006214,70,Female,New,No
C006215,78,Male,Loyal,No
C006216,47,Male,Loyal,No
C006217,47,Female,Loyal,No
C006218,19,Female,Loyal,Yes
C006219,79,Female,Returning,No
C006220,17,Female,Loyal,No
C006221,17,Female,New,No
C006222,46,Male,Loyal,No
C006223,16,Male,Loyal,Yes
C006224,26,Female,Returning,No
C006225,56,Male,New,No
C006226,61,Female,New,Yes
C006227,35,Male,Loyal,Yes
C006228,67,Male,Returning,No
C006229,55,Female,Returning,No
C006230,30,Male,Loyal,No
C006231,62,Male,New,No
C006232,54,Female,New,Yes
C006233,68,Female,Loyal,No
C006234,26,Male,New,No
C006235,31,Female,Returning,Yes
C006236,35,Female,Returning,No
C006237,38,Male,Returning,No
C006238,73,Female,New,Yes
C006239,63,Female,New,No
C006240,51,Male,Loyal,No
C006241,51,Female,Returning,No
C006242,73,Female,Loyal,No
C006243,45,Male,Returning,No
C006244,30,Female,New,No
C006245,24,Male,New,No
C006246,37,Male,Returning,No
C006247,58,Female,Returning,No
C006248,46,Male,Returning,No
C006249,43,Male,Returning,Yes
C006250,47,Male,Loyal,No
C006251,79,Female,New,Yes
C006252,80,Female,Loyal,Yes
C006253,26,Female,Returning,No
C006254,23,Male,Returning,No
C006255,31,Male,New,Yes
C006256,71,Female,New,No
C006257,45,Male,Returning,No
C006258,72,Female,New,No
C006259,58,Female,Loyal,No
C006260,51,Male,Returning,Yes
C006261,34,Female,Returning,No
C006262,38,Male,Returning,No
C006263,25,Female,Loyal,No
C006264,49,Male,Loyal,Yes
C006265,34,Male,New,No
C006266,35,Female,Returning,No
C006267,18,Female,Loyal,No
C006268,67,Male,New,No
C006269,77,Female,New,No
C006270,48,Male,Loyal,No
C006271,50,Male,Returning,No
C006272,76,Female,Loyal,No
C006273,49,Male,Returning,Yes
C006274,56,Female,Returning,No
C006275,43,Female,Returning,No
C006276,49,Female,Returning,Yes
C006277,49,Male,Loyal,No
C006278,62,Male,Returning,Yes
C006279,55,Female,Loyal,No
C006280,48,Female,New,No
C006281,20,Female,Loyal,Yes
C006282,74,Male,Returning,No
C006283,73,Female,New,Yes
C006284,27,Female,Returning,No
C006285,35,Female,New,No
C006286,79,Female,New,No
C006287,36,Male,Loyal,No
C006288,68,Male,Loyal,No
C006289,67,Female,New,No
C006290,71,Female,New,No
C006291,17,Female,New,No
C006292,47,Male,Loyal,No
C006293,52,Female,Returning,No
C006294,70,Female,Returning,No
C006295,30,Male,Returning,No
C006296,35,Female,Loyal,No
C006297,27,Male,New,Yes
C006298,65,Female,New,No
C006299,80,Female,Returning,No
C006300,25,Male,Loyal,Yes
C006301,31,Female,Returning,No
C006302,35,Female,Loyal,Yes
C006303,73,Male,Loyal,Yes
C006304,44,Female,New,No
C006305,34,Male,Returning,No
C006306,36,Female,Loyal,No
C006307,54,Male,New,No
C006308,41,Male,Returning,No
C006309,25,Female,New,No
C006310,69,Male,Loyal,No
C006311,43,Male,New,Yes
C006312,32,Female,New,No
C006313,63,Female,Returning,No
C006314,64,Male,Returning,Yes
C006315,26,Male,New,No
C006316,20,Male,New,No
C006317,18,Male,Loyal,Yes
C006318,65,Male,Loyal,No
C006319,56,Male,Returning,No
C006320,67,Male,New,No
C006321,56,Male,Returning,No
C006322,42,Male,Returning,No
C006323,54,Female,Returning,Yes
C006324,62,Male,New,Yes
C006325,41,Female,New,No
C006326,75,Male,New,Yes
C006327,74,Male,Returning,No
C006328,68,Male,New,No
C006329,80,Female,Returning,No
C006330,41,Female,Returning,Yes
C006331,23,Female,Returning,No
C006332,47,Male,Returning,Yes
C006333,64,Male,Returning,Yes
C006334,66,Female,New,No
C006335,41,Female,New,Yes
C006336,35,Male,Returning,No
C006337,44,Female,Returning,No
C006338,68,Male,Returning,No
C006339,19,Male,Returning,No
C006340,37,Male,New,No
C006341,30,Female,New,No
C006342,68,Female,Returning,No
C006343,46,Male,Returning,Yes
C006344,21,Other,Returning,Yes
C006345,33,Female,New,No
C006346,18,Male,Loyal,No
C006347,46,Female,New,No
C006348,80,Female,Returning,No
C006349,52,Other,Returning,No
C006350,72,Male,Returning,No
C006351,64,Male,Loyal,No
C006352,73,Female,New,No
C006353,36,Female,New,No
C006354,77,Male,New,No
C006355,31,Male,Loyal,Yes
C006356,44,Female,Loyal,Yes
C006357,60,Female,Returning,No
C006358,34,Female,Returning,No
C006359,33,Male,New,Yes
C006360,24,Male,Loyal,No
C006361,16,Female,New,No
C006362,48,Female,New,No
C006363,80,Female,Loyal,No
C006364,30,Male,New,No
C006365,44,Female,Loyal,No
C006366,76,Female,Loyal,No
C006367,66,Male,Loyal,Yes
C006368,16,Female,Returning,Yes
C006369,48,Male,New,No
C006370,25,Male,Returning,Yes
C006371,32,Female,Loyal,No
C006372,32,Male,Returning,Yes
C006373,55,Male,Loyal,Yes
C006374,28,Male,Loyal,No
C006375,32,Male,Returning,No
C006376,30,Female,Loyal,No
C006377,39,Female,New,No
C006378,58,Female,Loyal,No
C006379,41,Female,Loyal,No
C006380,37,Female,New,No
C006381,49,Female,Returning,No
C006382,55,Male,Returning,No
C006383,16,Female,Loyal,No
C006384,73,Male,New,No
C006385,75,Male,Returning,Yes
C006386,55,Female,Returning,No
C006387,53,Male,Returning,No
C006388,61,Female,Loyal,No
C006389,44,Male,Returning,No
C006390,39,Male,Returning,No
C006391,38,Male,Loyal,No
C006392,26,Male,New,No
C006393,70,Male,New,No
C006394,36,Male,New,No
C006395,34,Male,Loyal,No
C006396,78,Female,Loyal,Yes
C006397,48,Male,Returning,Yes
C006398,56,Male,New,No
C006399,31,Female,Returning,No
C006400,34,Other,Returning,Yes
C006401,63,Male,Returning,No
C006402,45,Male,New,No
C006403,25,Female,New,No
C006404,70,Male,Loyal,No
C006405,42,Male,Returning,Yes
C006406,59,Female,New,No
C006407,38,Male,Loyal,Yes
C006408,52,Male,Returning,No
C006409,66,Female,Returning,Yes
C006410,73,Male,New,No
C006411,29,Female,Loyal,Yes
C006412,59,Male,New,No
C006413,75,Male,Loyal,No
C006414,57,Female,Returning,Yes
C006415,25,Female,New,Yes
C006416,28,Female,New,Yes
C006417,29,Female,Loyal,No
C006418,22,Male,New,No
C006419,64,Female,New,No
C006420,78,Female,Returning,No
C006421,49,Female,New,No
C006422,54,Male,Returning,No
C006423,66,Male,Returning,No
C006424,43,Female,New,No
C006425,46,Female,New,No
C006426,54,Female,New,No
C006427,35,Female,Loyal,Yes
C006428,20,Female,New,No
C006429,52,Male,Returning,No
C006430,69,Male,Returning,No
C006431,20,Female,Loyal,No
C006432,30,Male,New,No
C006433,33,Male,New,Yes
C006434,68,Female,Returning,No
C006435,48,Female,Returning,Yes
C006436,50,Male,Loyal,Yes
C006437,57,Female,New,No
C006438,33,Male,Loyal,Yes
C006439,62,Male,New,No
C006440,17,Male,Returning,No
C006441,23,Female,Returning,No
C006442,69,Female,New,No
C006443,58,Male,Loyal,Yes
C006444,27,Female,Returning,No
C006445,44,Female,New,No
C006446,19,Male,New,Yes
C006447,59,Female,Loyal,No
C006448,65,Male,Loyal,No
C006449,34,Male,New,No
C006450,38,Male,New,No
C006451,31,Female,Returning,No
C006452,41,Male,Returning,No
C006453,33,Male,New,No
C006454,32,Female,Returning,No
C006455,43,Male,Returning,No
C006456,71,Female,New,Yes
C006457,65,Female,Returning,No
C006458,35,Male,New,No
C006459,77,Female,New,No
C006460,29,Female,Loyal,Yes
C006461,75,Male,New,No
C006462,36,Female,New,Yes
C006463,51,Male,Loyal,No
C006464,29,Female,Loyal,No
C006465,65,Male,Loyal,Yes
C006466,36,Male,New,Yes
C006467,72,Female,Returning,Yes
C006468,21,Male,Returning,Yes
C006469,48,Female,Loyal,Yes
C006470,26,Female,New,No
C006471,73,Female,Returning,Yes
C006472,43,Female,New,No
C006473,59,Female,Returning,Yes
C006474,73,Male,New,No
C006475,50,Male,Returning,No
C006476,19,Other,Returning,No
C006477,30,Male,Loyal,No
C006478,29,Female,Loyal,No
C006479,75,Female,Returning,Yes
C006480,75,Female,New,No
C006481,47,Male,Loyal,No
C006482,73,Male,New,No
C006483,31,Female,New,Yes
C006484,60,Female,Returning,Yes
C006485,41,Female,Returning,No
C006486,31,Male,New,No
C006487,32,Female,New,Yes
C006488,43,Male,New,No
C006489,38,Female,Returning,Yes
C006490,29,Female,Returning,No
C006491,37,Female,Returning,No
C006492,24,Male,Returning,No
C006493,79,Male,Loyal,Yes
C006494,40,Female,Returning,No
C006495,22,Female,Returning,No
C006496,53,Female,Returning,No
C006497,73,Female,Returning,No
C006498,39,Female,Loyal,Yes
C006499,70,Female,New,Yes
C006500,55,Male,Loyal,No
C006501,64,Male,Returning,No
C006502,35,Male,Loyal,Yes
C006503,18,Male,Returning,No
C006504,38,Other,Returning,No
C006505,76,Male,New,No
C006506,67,Female,Returning,No
C006507,66,Female,Returning,No
C006508,73,Female,Loyal,No
C006509,40,Male,Loyal,Yes
C006510,36,Female,Returning,No
C006511,76,Female,Loyal,No
C006512,53,Male,Loyal,No
C006513,35,Male,Loyal,No
C006514,34,Male,New,No
C006515,73,Male,New,No
C006516,19,Male,Loyal,Yes
C006517,20,Male,Returning,No
C006518,63,Female,Returning,No
C006519,16,Male,Returning,No
C006520,27,Male,New,No
C006521,80,Female,New,No
C006522,43,Male,New,No
C006523,63,Male,Returning,No
C006524,47,Male,Returning,No
C006525,21,Male,Returning,No
C006526,27,Female,New,No
C006527,65,Female,New,No
C006528,22,Female,Returning,No
C006529,54,Male,New,Yes
C006530,38,Male,Loyal,No
C006531,40,Male,Returning,No
C006532,77,Male,New,No
C006533,55,Male,Returning,Yes
C006534,55,Female,Returning,No
C006535,38,Female,New,No
C006536,40,Female,Returning,No
C006537,60,Male,New,No
C006538,18,Female,Returning,No
C006539,31,Male,New,No
C006540,55,Male,Returning,No
C006541,56,Female,Returning,No
C006542,21,Male,Loyal,Yes
C006543,67,Male,Returning,No
C006544,51,Male,New,No
C006545,31,Female,Returning,No
C006546,64,Female,Returning,No
C006547,80,Female,Returning,No
C006548,43,Male,Returning,No
C006549,34,Male,Returning,No
C006550,35,Male,Returning,No
C006551,54,Male,Returning,No
C006552,19,Female,Loyal,No
C006553,47,Male,Returning,No
C006554,17,Female,Returning,No
C006555,18,Female,New,No
C006556,43,Male,New,No
C006557,64,Male,New,Yes
C006558,73,Male,New,Yes
C006559,21,Male,New,Yes
C006560,31,Female,Returning,No
C006561,43,Female,New,No
C006562,53,Female,New,No
C006563,80,Male,Returning,Yes
C006564,60,Female,Loyal,No
C006565,50,Female,New,No
C006566,19,Female,Loyal,No
C006567,21,Male,Loyal,No
C006568,25,Male,Loyal,Yes
C006569,58,Female,Returning,No
C006570,37,Female,Loyal,No
C006571,31,Male,Returning,No
C006572,59,Male,Returning,No
C006573,68,Female,New,No
C006574,44,Female,New,Yes
C006575,73,Male,Loyal,No
C006576,63,Male,Returning,No
C006577,62,Female,New,No
C006578,72,Male,New,No
C006579,27,Male,Returning,No
C006580,65,Female,Loyal,No
C006581,78,Female,Loyal,Yes
C006582,80,Male,New,No
C006583,53,Female,New,No
C006584,65,Female,New,Yes
C006585,73,Male,Returning,No
C006586,71,Female,Returning,No
C006587,74,Male,Returning,Yes
C006588,70,Female,Returning,Yes
C006589,40,Female,New,Yes
C006590,63,Female,New,No
C006591,42,Male,New,No
C006592,68,Male,Returning,Yes
C006593,68,Male,Returning,No
C006594,76,Female,Loyal,Yes
C006595,54,Male,New,Yes
C006596,46,Female,Loyal,No
C006597,26,Male,New,Yes
C006598,57,Female,New,No
C006599,52,Male,New,No
C006600,49,Female,New,No
C006601,59,Female,New,No
C006602,71,Male,New,No
C006603,25,Female,Returning,No
C006604,44,Female,Loyal,No
C006605,62,Male,Returning,Yes
C006606,69,Female,Loyal,No
C006607,66,Male,Returning,No
C006608,67,Male,Loyal,No
C006609,71,Male,New,Yes
C006610,78,Female,Loyal,Yes
C006611,55,Male,Returning,No
C006612,32,Male,Returning,No
C006613,52,Female,Returning,No
C006614,62,Male,New,No
C006615,22,Male,New,No
C006616,65,Female,Returning,Yes
C006617,51,Female,Loyal,No
C006618,76,Male,Loyal,No
C006619,29,Female,New,No
C006620,74,Male,New,No
C006621,45,Female,Returning,No
C006622,53,Female,New,No
C006623,58,Male,New,No
C006624,53,Other,Returning,No
C006625,74,Female,Returning,Yes
C006626,26,Male,New,Yes
C006627,63,Female,New,No
C006628,79,Female,New,Yes
C006629,30,Female,Returning,No
C006630,32,Female,New,Yes
C006631,46,Male,Returning,Yes
C006632,63,Female,Loyal,No
C006633,78,Female,New,No
C006634,67,Female,New,No
C006635,67,Male,New,No
C006636,44,Male,Loyal,No
C006637,57,Female,Returning,No
C006638,29,Female,Loyal,Yes
C006639,46,Male,Loyal,No
C006640,28,Female,Loyal,No
C006641,17,Male,Loyal,No
C006642,71,Male,New,No
C006643,68,Male,Returning,No
C006644,49,Female,Loyal,No
C006645,16,Female,Returning,No
C006646,21,Female,Loyal,No
C006647,23,Female,Loyal,Yes
C006648,62,Female,Returning,No
C006649,29,Other,Returning,No
C006650,32,Female,Returning,No
C006651,71,Female,New,Yes
C006652,72,Female,New,No
C006653,65,Female,Returning,Yes
C006654,36,Male,Loyal,No
C006655,53,Female,Loyal,No
C006656,29,Male,New,Yes
C006657,71,Male,Loyal,No
C006658,21,Female,New,No
C006659,64,Male,Returning,Yes
C006660,49,Female,Loyal,Yes
C006661,65,Female,Loyal,Yes
C006662,45,Male,Returning,No
C006663,26,Male,Returning,Yes
C006664,64,Female,Returning,No
C006665,57,Female,Returning,No
C006666,46,Female,New,Yes
C006667,40,Female,New,No
C006668,38,Male,Loyal,No
C006669,47,Female,New,No
C006670,33,Male,Returning,No
C006671,34,Male,Returning,No
C006672,34,Female,New,Yes
C006673,16,Male,New,No
C006674,76,Male,New,No
C006675,31,Female,New,No
C006676,26,Male,Returning,No
C006677,25,Male,Returning,No
C006678,80,Male,Returning,No
C006679,46,Female,Loyal,No
C006680,37,Male,Loyal,No
C006681,42,Male,Returning,Yes
C006682,21,Male,Returning,No
C006683,36,Female,Returning,No
C006684,32,Female,New,Yes
C006685,68,Male,New,No
C006686,19,Female,New,Yes
C006687,43,Female,Returning,No
C006688,67,Male,Returning,No
C006689,70,Male,Loyal,No
C006690,49,Male,New,Yes
C006691,30,Female,Returning,No
C006692,37,Male,New,Yes
C006693,30,Female,Loyal,Yes
C006694,59,Male,Returning,No
C006695,35,Female,Returning,No
C006696,56,Female,Returning,No
C006697,58,Male,New,No
C006698,77,Male,Loyal,Yes
C006699,40,Female,Loyal,No
C006700,78,Female,Returning,No
C006701,42,Male,New,No
C006702,60,Male,Returning,Yes
C006703,59,Female,Returning,No
C006704,69,Male,Loyal,No
C006705,46,Female,New,No
C006706,67,Male,Loyal,Yes
C006707,39,Female,Loyal,No
C006708,47,Female,New,No
C006709,48,Male,Returning,No
C006710,61,Female,New,No
C006711,56,Male,New,No
C006712,21,Female,Returning,Yes
C006713,68,Female,New,Yes
C006714,65,Male,New,Yes
C006715,22,Male,Returning,Yes
C006716,78,Female,Loyal,No
C006717,58,Male,New,No
C006718,21,Female,New,Yes
C006719,47,Male,New,No
C006720,70,Female,New,Yes
C006721,34,Male,Loyal,No
C006722,76,Female,Returning,Yes
