Sale_ID,Date,Store_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Payment_Method,Return_Flag,Gross_Revenue,Discount_Amount,Net_Revenue,Cost,Gross_Margin,Region,Category,Month_Year
T00027765,2025-08-02,S1110,C003613,P0198,1,62.44,0.05,Klarna,No,62.44,3.12,59.32,27.08,32.24,Scotland,Contact Lenses,2025-08
T00027766,2025-10-24,S1111,C015762,P0230,1,8.43,0.0,Gift Card,No,8.43,0.0,8.43,4.22,4.21,Wales,Lens Care,2025-10
T00027767,2025-07-22,S1032,C001119,P0284,2,383.76,0.0,Gift Card,No,767.52,0.0,767.52,493.74,273.78,South West,Prescription Lens,2025-07
T00027768,2026-07-26,S1095,C011800,P0012,1,234.47,0.05,Card,Yes,234.47,11.72,222.75,107.27,115.48,North East,Spectacle Frame,2026-07
T00027769,2026-12-09,S1038,C000135,P0296,2,291.96,0.1,Card,No,583.92,58.39,525.53,245.53,280.0,South West,Sunglasses,2026-12
T00027770,2026-03-21,S1081,C003256,P0097,2,206.6,0.0,Klarna,No,413.2,0.0,413.2,276.89,136.31,Yorkshire,Sunglasses,2026-03
T00027771,2026-11-03,S1100,C010210,P0166,1,187.14,0.0,Card,No,187.14,0.0,187.14,86.48,100.66,Scotland,Sunglasses,2026-11
T00027772,2025-11-02,S1121,C017646,P0217,1,50.63,0.0,Card,No,50.63,0.0,50.63,22.05,28.58,Wales,Sunglasses,2025-11
T00027773,2025-08-20,S1075,C011254,P0107,2,152.29,0.0,Gift Card,No,304.58,0.0,304.58,203.14,101.44,Yorkshire,Sunglasses,2025-08
T00027774,2025-05-05,S1122,C003981,P0011,1,179.45,0.0,Card,No,179.45,0.0,179.45,91.4,88.05,Wales,Spectacle Frame,2025-05
T00027775,2026-11-01,S1093,C002751,P0177,1,179.2,0.0,Klarna,No,179.2,0.0,179.2,101.52,77.68,North East,Sunglasses,2026-11
T00027776,2025-09-17,S1052,C001667,P0195,1,144.51,0.2,Card,No,144.51,28.9,115.61,73.29,42.32,Midlands,Prescription Lens,2025-09
T00027777,2025-01-15,S1015,C009376,P0023,1,108.92,0.05,Klarna,No,108.92,5.45,103.47,57.45,46.02,South East,Prescription Lens,2025-01
T00027778,2025-01-26,S1042,C007908,P0186,1,256.29,0.1,Cash,No,256.29,25.63,230.66,135.81,94.85,Midlands,Sunglasses,2025-01
T00027779,2026-12-31,S1099,C013673,P0221,3,232.21,0.2,Card,No,696.63,139.33,557.3,364.87,192.43,Scotland,Spectacle Frame,2026-12
T00027780,2026-05-19,S1050,C000827,P0187,1,84.3,0.0,Card,No,84.3,0.0,84.3,38.7,45.6,Midlands,Sunglasses,2026-05
T00027781,2025-06-04,S1040,C016875,P0007,1,54.13,0.0,Card,No,54.13,0.0,54.13,29.28,24.85,Midlands,Sunglasses,2025-06
T00027782,2026-02-10,S1003,C002699,P0091,1,87.95,0.0,Card,No,87.95,0.0,87.95,50.32,37.63,London,Spectacle Frame,2026-02
T00027783,2025-04-22,S1054,C017556,P0222,1,315.92,0.0,Klarna,No,315.92,0.0,315.92,135.36,180.56,North West,Spectacle Frame,2025-04
T00027784,2025-09-21,S1012,C017094,P0145,1,128.4,0.05,Card,No,128.4,6.42,121.98,74.14,47.84,South East,Prescription Lens,2025-09
T00027785,2025-02-17,S1056,C000174,P0138,3,44.72,0.05,Card,No,134.16,6.71,127.45,65.23,62.22,North West,Contact Lenses,2025-02
T00027786,2025-02-26,S1014,C007032,P0235,2,209.87,0.0,Card,No,419.74,0.0,419.74,276.43,143.31,South East,Prescription Lens,2025-02
T00027787,2025-08-26,S1098,C017628,P0081,1,160.18,0.15,Card,No,160.18,24.03,136.15,90.31,45.84,Scotland,Spectacle Frame,2025-08
T00027788,2025-02-13,S1052,C002255,P0051,2,101.43,0.05,Card,No,202.86,10.14,192.72,84.0,108.72,Midlands,Spectacle Frame,2025-02
T00027789,2026-07-04,S1020,C002011,P0073,1,65.69,0.1,Klarna,No,65.69,6.57,59.12,37.56,21.56,South East,Prescription Lens,2026-07
T00027790,2026-08-03,S1069,C010375,P0044,1,231.28,0.0,Card,No,231.28,0.0,231.28,104.77,126.51,Yorkshire,Prescription Lens,2026-08
T00027791,2025-05-12,S1119,C002124,P0080,1,24.44,0.0,Card,No,24.44,0.0,24.44,16.12,8.32,Wales,Lens Care,2025-05
T00027792,2025-09-13,S1069,C011875,P0094,1,341.7,0.0,Cash,No,341.7,0.0,341.7,151.48,190.22,Yorkshire,Prescription Lens,2025-09
T00027793,2026-01-01,S1022,C017862,P0159,1,22.39,0.2,Card,No,22.39,4.48,17.91,8.88,9.03,South East,Contact Lenses,2026-01
T00027794,2025-02-01,S1033,C001222,P0198,1,62.44,0.0,Klarna,No,62.44,0.0,62.44,31.94,30.5,South West,Contact Lenses,2025-02
T00027795,2026-10-18,S1055,C005019,P0097,1,206.6,0.05,Klarna,No,206.6,10.33,196.27,102.85,93.42,North West,Sunglasses,2026-10
T00027796,2025-02-08,S1014,C017520,P0107,1,152.29,0.2,Cash,No,152.29,30.46,121.83,52.93,68.9,South East,Sunglasses,2025-02
T00027797,2025-09-06,S1018,C013748,P0185,1,145.47,0.0,Card,Yes,145.47,0.0,145.47,64.71,80.76,South East,Prescription Lens,2025-09
T00027798,2026-01-30,S1017,C017590,P0172,1,152.71,0.05,Klarna,No,152.71,7.64,145.07,62.38,82.69,South East,Spectacle Frame,2026-01
T00027799,2025-08-15,S1029,C009168,P0032,1,302.83,0.0,Card,No,302.83,0.0,302.83,199.32,103.51,South West,Spectacle Frame,2025-08
T00027800,2026-05-31,S1046,C012799,P0230,1,8.43,0.1,Card,No,8.43,0.84,7.59,3.97,3.62,Midlands,Lens Care,2026-05
T00027801,2026-02-01,S1105,C009971,P0027,1,116.2,0.0,Card,No,116.2,0.0,116.2,74.03,42.17,Scotland,Sunglasses,2026-02
T00027802,2026-04-05,S1052,C016461,P0013,1,124.77,0.1,Gift Card,No,124.77,12.48,112.29,61.24,51.05,Midlands,Prescription Lens,2026-04
T00027803,2025-02-14,S1115,C005646,P0017,1,179.81,0.0,Gift Card,No,179.81,0.0,179.81,106.89,72.92,Wales,Sunglasses,2025-02
T00027804,2025-10-11,S1072,C000597,P0046,1,300.15,0.0,Card,No,300.15,0.0,300.15,200.08,100.07,Yorkshire,Sunglasses,2025-10
T00027805,2026-07-14,S1099,C005116,P0135,1,218.82,0.15,Card,No,218.82,32.82,186.0,95.08,90.92,Scotland,Prescription Lens,2026-07
T00027806,2026-03-17,S1033,C002356,P0233,1,107.91,0.1,Card,No,107.91,10.79,97.12,65.89,31.23,South West,Prescription Lens,2026-03
T00027807,2026-02-07,S1073,C019197,P0119,1,65.62,0.0,Card,No,65.62,0.0,65.62,28.06,37.56,Yorkshire,Contact Lenses,2026-02
T00027808,2026-05-03,S1041,C009414,P0114,1,361.31,0.0,Card,No,361.31,0.0,361.31,164.67,196.64,Midlands,Prescription Lens,2026-05
T00027809,2025-12-02,S1053,C008902,P0122,1,295.15,0.1,Card,No,295.15,29.52,265.63,145.58,120.05,Midlands,Spectacle Frame,2025-12
T00027810,2026-05-07,S1117,C014083,P0232,1,308.9,0.1,Klarna,No,308.9,30.89,278.01,122.7,155.31,Wales,Spectacle Frame,2026-05
T00027811,2025-05-19,S1077,C010729,P0114,1,361.31,0.05,Klarna,No,361.31,18.07,343.24,186.93,156.31,Yorkshire,Prescription Lens,2025-05
T00027812,2026-07-19,S1055,C001448,P0281,1,227.51,0.05,Card,No,227.51,11.38,216.13,99.34,116.79,North West,Spectacle Frame,2026-07
T00027813,2025-04-09,S1006,C017940,P0252,2,223.77,0.0,Card,No,447.54,0.0,447.54,239.26,208.28,London,Spectacle Frame,2025-04
T00027814,2025-11-06,S1057,C009389,P0240,1,7.39,0.1,Card,No,7.39,0.74,6.65,3.7,2.95,North West,Lens Care,2025-11
T00027815,2025-05-20,S1105,C006384,P0083,3,46.88,0.05,Card,No,140.64,7.03,133.61,78.08,55.53,Scotland,Prescription Lens,2025-05
T00027816,2025-09-02,S1072,C010546,P0167,1,131.89,0.0,Card,No,131.89,0.0,131.89,77.42,54.47,Yorkshire,Sunglasses,2025-09
T00027817,2025-05-17,S1093,C005036,P0027,1,116.2,0.1,Card,No,116.2,11.62,104.58,68.39,36.19,North East,Sunglasses,2025-05
T00027818,2026-05-18,S1031,C001345,P0134,1,343.8,0.0,Card,No,343.8,0.0,343.8,205.39,138.41,South West,Prescription Lens,2026-05
T00027819,2026-11-17,S1102,C009555,P0163,1,122.12,0.0,Klarna,No,122.12,0.0,122.12,71.58,50.54,Scotland,Prescription Lens,2026-11
T00027820,2025-08-25,S1010,C009421,P0111,1,271.9,0.05,Card,No,271.9,13.6,258.3,150.48,107.82,South East,Spectacle Frame,2025-08
T00027821,2025-03-03,S1010,C008124,P0254,1,164.34,0.05,Card,No,164.34,8.22,156.12,83.38,72.74,South East,Prescription Lens,2025-03
T00027822,2026-12-12,S1043,C019847,P0076,1,317.39,0.0,Card,No,317.39,0.0,317.39,175.81,141.58,Midlands,Sunglasses,2026-12
T00027823,2026-02-26,S1034,C012773,P0010,1,23.5,0.05,Cash,No,23.5,1.18,22.32,11.92,10.4,South West,Lens Care,2026-02
T00027824,2026-08-07,S1083,C008446,P0160,1,8.63,0.05,Card,No,8.63,0.43,8.2,5.17,3.03,Yorkshire,Lens Care,2026-08
T00027825,2026-06-22,S1002,C000917,P0128,1,36.29,0.15,Card,No,36.29,5.44,30.85,14.08,16.77,London,Contact Lenses,2026-06
T00027826,2026-02-15,S1109,C000561,P0097,1,206.6,0.05,Gift Card,No,206.6,10.33,196.27,104.2,92.07,Scotland,Sunglasses,2026-02
T00027827,2025-02-02,S1076,C002204,P0182,2,289.69,0.0,Card,No,579.38,0.0,579.38,356.18,223.2,Yorkshire,Spectacle Frame,2025-02
T00027828,2025-02-18,S1115,C004759,P0076,1,317.39,0.0,Klarna,No,317.39,0.0,317.39,167.18,150.21,Wales,Sunglasses,2025-02
T00027829,2025-10-26,S1079,C002510,P0175,1,246.53,0.2,Card,No,246.53,49.31,197.22,104.85,92.37,Yorkshire,Prescription Lens,2025-10
T00027830,2026-10-10,S1063,C007806,P0269,1,55.04,0.05,Card,No,55.04,2.75,52.29,25.69,26.6,North West,Contact Lenses,2026-10
T00027831,2025-03-05,S1107,C006280,P0120,1,20.94,0.0,Card,No,20.94,0.0,20.94,12.92,8.02,Scotland,Lens Care,2025-03
T00027832,2026-01-29,S1040,C005408,P0109,1,27.72,0.0,Klarna,No,27.72,0.0,27.72,13.77,13.95,Midlands,Contact Lenses,2026-01
T00027833,2026-07-03,S1011,C009264,P0195,3,144.51,0.05,Cash,No,433.53,21.68,411.85,242.15,169.7,South East,Prescription Lens,2026-07
T00027834,2025-08-20,S1071,C009563,P0232,1,308.9,0.05,Card,No,308.9,15.44,293.46,145.19,148.27,Yorkshire,Spectacle Frame,2025-08
T00027835,2026-01-23,S1085,C000210,P0243,1,133.81,0.0,Card,Yes,133.81,0.0,133.81,63.09,70.72,North East,Prescription Lens,2026-01
T00027836,2026-11-01,S1036,C009512,P0112,2,316.69,0.05,Card,No,633.38,31.67,601.71,289.51,312.2,South West,Spectacle Frame,2026-11
T00027837,2025-02-01,S1076,C009756,P0243,1,133.81,0.1,Card,No,133.81,13.38,120.43,58.79,61.64,Yorkshire,Prescription Lens,2025-02
T00027838,2026-10-08,S1035,C004441,P0248,1,59.92,0.05,Card,No,59.92,3.0,56.92,30.87,26.05,South West,Contact Lenses,2026-10
T00027839,2026-01-10,S1098,C011014,P0030,1,22.92,0.2,Card,No,22.92,4.58,18.34,10.85,7.49,Scotland,Lens Care,2026-01
T00027840,2025-11-01,S1085,C014379,P0130,1,22.35,0.0,Cash,No,22.35,0.0,22.35,14.35,8.0,North East,Lens Care,2025-11
T00027841,2026-02-03,S1011,C010747,P0019,1,46.77,0.15,Klarna,No,46.77,7.02,39.75,21.32,18.43,South East,Contact Lenses,2026-02
T00027842,2025-08-15,S1029,C011471,P0265,1,202.02,0.0,Cash,Yes,202.02,0.0,202.02,112.21,89.81,South West,Prescription Lens,2025-08
T00027843,2025-04-20,S1065,C009585,P0026,1,225.37,0.05,Klarna,No,225.37,11.27,214.1,115.97,98.13,North West,Sunglasses,2025-04
T00027844,2026-05-23,S1055,C011070,P0036,1,261.45,0.1,Card,No,261.45,26.14,235.31,110.97,124.34,North West,Sunglasses,2026-05
T00027845,2025-02-17,S1058,C005452,P0233,1,107.91,0.05,Card,No,107.91,5.4,102.51,43.83,58.68,North West,Prescription Lens,2025-02
T00027846,2026-05-21,S1114,C014693,P0003,1,50.62,0.05,Card,No,50.62,2.53,48.09,27.85,20.24,Wales,Prescription Lens,2026-05
T00027847,2026-09-07,S1045,C003917,P0011,1,179.45,0.0,Gift Card,No,179.45,0.0,179.45,76.25,103.2,Midlands,Spectacle Frame,2026-09
T00027848,2026-02-02,S1025,C019168,P0237,1,126.05,0.1,Klarna,No,126.05,12.6,113.45,61.56,51.89,South West,Sunglasses,2026-02
T00027849,2025-07-31,S1057,C017941,P0135,2,218.82,0.0,Klarna,No,437.64,0.0,437.64,194.78,242.86,North West,Prescription Lens,2025-07
T00027850,2026-11-29,S1118,C015091,P0256,1,203.86,0.05,Card,No,203.86,10.19,193.67,93.34,100.33,Wales,Sunglasses,2026-11
T00027851,2025-07-24,S1090,C010369,P0193,1,94.46,0.05,Cash,No,94.46,4.72,89.74,42.73,47.01,North East,Prescription Lens,2025-07
T00027852,2025-09-14,S1096,C000483,P0299,2,56.09,0.15,Card,No,112.18,16.83,95.35,58.52,36.83,Scotland,Contact Lenses,2025-09
T00027853,2026-11-22,S1091,C013379,P0100,1,14.77,0.2,Card,No,14.77,2.95,11.82,7.72,4.1,North East,Lens Care,2026-11
T00027854,2026-06-08,S1114,C001535,P0134,1,343.8,0.1,Klarna,No,343.8,34.38,309.42,169.86,139.56,Wales,Prescription Lens,2026-06
T00027855,2026-04-02,S1001,C011513,P0081,1,160.18,0.05,Card,No,160.18,8.01,152.17,68.66,83.51,London,Spectacle Frame,2026-04
T00027856,2025-08-20,S1108,C003046,P0025,1,136.37,0.15,Card,No,136.37,20.46,115.91,73.14,42.77,Scotland,Prescription Lens,2025-08
T00027857,2026-01-26,S1007,C010326,P0043,1,119.91,0.0,Card,No,119.91,0.0,119.91,55.56,64.35,London,Prescription Lens,2026-01
T00027858,2025-01-11,S1091,C000988,P0197,1,89.92,0.05,Card,No,89.92,4.5,85.42,43.83,41.59,North East,Sunglasses,2025-01
T00027859,2026-08-25,S1041,C015849,P0155,1,134.06,0.2,Card,No,134.06,26.81,107.25,72.79,34.46,Midlands,Prescription Lens,2026-08
T00027860,2025-05-08,S1098,C012364,P0218,2,61.8,0.1,Cash,No,123.6,12.36,111.24,66.67,44.57,Scotland,Contact Lenses,2025-05
T00027861,2026-08-07,S1101,C018235,P0108,1,20.29,0.15,Gift Card,Yes,20.29,3.04,17.25,10.91,6.34,Scotland,Contact Lenses,2026-08
T00027862,2026-03-23,S1084,C008837,P0179,1,62.84,0.1,Card,No,62.84,6.28,56.56,35.29,21.27,North East,Contact Lenses,2026-03
T00027863,2025-11-23,S1089,C015978,P0168,1,20.08,0.0,Klarna,No,20.08,0.0,20.08,10.77,9.31,North East,Contact Lenses,2025-11
T00027864,2025-10-15,S1055,C015405,P0160,1,8.63,0.0,Card,No,8.63,0.0,8.63,5.55,3.08,North West,Lens Care,2025-10
T00027865,2025-09-05,S1039,C014557,P0009,1,29.38,0.1,Card,No,29.38,2.94,26.44,11.55,14.89,Midlands,Contact Lenses,2025-09
T00027866,2026-10-31,S1110,C009065,P0159,1,22.39,0.0,Card,No,22.39,0.0,22.39,12.07,10.32,Scotland,Contact Lenses,2026-10
T00027867,2025-02-28,S1089,C011153,P0056,1,348.02,0.0,Cash,No,348.02,0.0,348.02,146.61,201.41,North East,Sunglasses,2025-02
T00027868,2025-09-03,S1014,C009630,P0075,1,181.9,0.2,Cash,No,181.9,36.38,145.52,98.94,46.58,South East,Prescription Lens,2025-09
T00027869,2026-06-10,S1075,C018368,P0080,1,24.44,0.05,Card,No,24.44,1.22,23.22,13.84,9.38,Yorkshire,Lens Care,2026-06
T00027870,2025-07-01,S1024,C008119,P0199,1,70.4,0.0,Card,No,70.4,0.0,70.4,41.15,29.25,South West,Contact Lenses,2025-07
T00027871,2026-12-21,S1117,C005524,P0191,1,95.82,0.0,Card,No,95.82,0.0,95.82,42.36,53.46,Wales,Spectacle Frame,2026-12
T00027872,2026-05-13,S1121,C003128,P0102,1,435.36,0.0,Card,No,435.36,0.0,435.36,230.85,204.51,Wales,Spectacle Frame,2026-05
T00027873,2026-12-27,S1107,C017860,P0294,1,192.25,0.1,Card,No,192.25,19.23,173.02,92.47,80.55,Scotland,Prescription Lens,2026-12
T00027874,2025-10-30,S1082,C018577,P0194,1,218.25,0.05,Cash,Yes,218.25,10.91,207.34,97.39,109.95,Yorkshire,Prescription Lens,2025-10
T00027875,2025-04-22,S1083,C004560,P0236,1,297.8,0.1,Klarna,No,297.8,29.78,268.02,119.74,148.28,Yorkshire,Sunglasses,2025-04
T00027876,2026-04-12,S1051,C014305,P0264,1,415.99,0.0,Gift Card,No,415.99,0.0,415.99,213.09,202.9,Midlands,Prescription Lens,2026-04
T00027877,2026-04-15,S1082,C002970,P0152,1,315.08,0.2,Card,No,315.08,63.02,252.06,154.27,97.79,Yorkshire,Spectacle Frame,2026-04
T00027878,2025-12-13,S1067,C013584,P0163,1,122.12,0.05,Card,No,122.12,6.11,116.01,58.63,57.38,North West,Prescription Lens,2025-12
T00027879,2026-11-28,S1067,C006120,P0255,1,239.14,0.05,Card,No,239.14,11.96,227.18,99.89,127.29,North West,Prescription Lens,2026-11
T00027880,2025-09-08,S1117,C004469,P0139,1,28.04,0.0,Klarna,No,28.04,0.0,28.04,15.55,12.49,Wales,Contact Lenses,2025-09
T00027881,2025-08-03,S1034,C011778,P0237,1,126.05,0.15,Card,No,126.05,18.91,107.14,71.88,35.26,South West,Sunglasses,2025-08
T00027882,2026-06-13,S1119,C002815,P0285,1,128.26,0.0,Card,No,128.26,0.0,128.26,65.07,63.19,Wales,Prescription Lens,2026-06
T00027883,2026-09-02,S1036,C009863,P0002,2,257.22,0.05,Klarna,No,514.44,25.72,488.72,278.43,210.29,South West,Spectacle Frame,2026-09
T00027884,2026-05-25,S1003,C001504,P0147,3,56.37,0.0,Cash,No,169.11,0.0,169.11,101.13,67.98,London,Sunglasses,2026-05
T00027885,2026-01-31,S1098,C016107,P0055,1,153.97,0.0,Klarna,No,153.97,0.0,153.97,82.59,71.38,Scotland,Prescription Lens,2026-01
T00027886,2026-08-12,S1028,C009790,P0256,1,203.86,0.1,Card,No,203.86,20.39,183.47,111.09,72.38,South West,Sunglasses,2026-08
T00027887,2026-05-21,S1011,C011303,P0190,1,13.34,0.2,Card,No,13.34,2.67,10.67,6.55,4.12,South East,Lens Care,2026-05
T00027888,2026-05-07,S1015,C014225,P0236,2,297.8,0.1,Card,No,595.6,59.56,536.04,289.05,246.99,South East,Sunglasses,2026-05
T00027889,2025-08-01,S1102,C019256,P0142,1,167.48,0.0,Card,No,167.48,0.0,167.48,96.96,70.52,Scotland,Spectacle Frame,2025-08
T00027890,2026-03-17,S1050,C014978,P0074,1,173.78,0.1,Card,No,173.78,17.38,156.4,98.62,57.78,Midlands,Prescription Lens,2026-03
T00027891,2026-05-12,S1030,C012099,P0060,1,22.87,0.05,Card,No,22.87,1.14,21.73,11.57,10.16,South West,Lens Care,2026-05
T00027892,2026-04-10,S1008,C007413,P0184,2,258.84,0.05,Klarna,No,517.68,25.88,491.8,255.96,235.84,London,Prescription Lens,2026-04
T00027893,2026-04-20,S1110,C001213,P0206,1,228.51,0.0,Card,No,228.51,0.0,228.51,123.36,105.15,Scotland,Sunglasses,2026-04
T00027894,2025-11-05,S1097,C003842,P0265,1,202.02,0.05,Klarna,Yes,202.02,10.1,191.92,99.32,92.6,Scotland,Prescription Lens,2025-11
T00027895,2025-11-02,S1110,C010800,P0050,1,15.3,0.05,Card,No,15.3,0.77,14.53,8.65,5.88,Scotland,Lens Care,2025-11
T00027896,2026-05-22,S1007,C019440,P0053,2,67.22,0.0,Gift Card,No,134.44,0.0,134.44,63.71,70.73,London,Prescription Lens,2026-05
T00027897,2026-11-13,S1098,C019937,P0190,1,13.34,0.0,Cash,No,13.34,0.0,13.34,7.97,5.37,Scotland,Lens Care,2026-11
T00027898,2025-06-17,S1078,C015380,P0047,1,93.67,0.1,Card,Yes,93.67,9.37,84.3,47.28,37.02,Yorkshire,Sunglasses,2025-06
T00027899,2026-01-14,S1025,C003569,P0165,1,88.37,0.0,Klarna,No,88.37,0.0,88.37,52.16,36.21,South West,Prescription Lens,2026-01
T00027900,2025-04-10,S1059,C009736,P0177,1,179.2,0.0,Klarna,No,179.2,0.0,179.2,106.86,72.34,North West,Sunglasses,2025-04
T00027901,2025-09-22,S1053,C008273,P0123,1,126.81,0.0,Klarna,No,126.81,0.0,126.81,70.7,56.11,Midlands,Prescription Lens,2025-09
T00027902,2025-04-25,S1098,C019463,P0219,1,27.56,0.0,Cash,No,27.56,0.0,27.56,18.21,9.35,Scotland,Contact Lenses,2025-04
T00027903,2026-12-21,S1005,C019930,P0238,1,44.98,0.2,Klarna,No,44.98,9.0,35.98,20.65,15.33,London,Contact Lenses,2026-12
T00027904,2025-05-12,S1044,C013977,P0197,1,89.92,0.0,Klarna,No,89.92,0.0,89.92,60.62,29.3,Midlands,Sunglasses,2025-05
T00027905,2026-07-01,S1101,C016689,P0261,1,227.27,0.05,Klarna,No,227.27,11.36,215.91,116.08,99.83,Scotland,Spectacle Frame,2026-07
T00027906,2026-11-26,S1065,C004854,P0280,1,23.37,0.15,Card,No,23.37,3.51,19.86,12.19,7.67,North West,Lens Care,2026-11
T00027907,2025-03-18,S1086,C003441,P0095,1,102.28,0.0,Klarna,No,102.28,0.0,102.28,56.55,45.73,North East,Prescription Lens,2025-03
T00027908,2026-11-30,S1055,C003458,P0077,1,71.34,0.15,Cash,No,71.34,10.7,60.64,39.41,21.23,North West,Sunglasses,2026-11
T00027909,2026-04-28,S1023,C009165,P0293,2,48.91,0.0,Klarna,No,97.82,0.0,97.82,56.6,41.22,South East,Prescription Lens,2026-04
T00027910,2025-05-03,S1109,C012906,P0012,1,234.47,0.05,Gift Card,No,234.47,11.72,222.75,117.32,105.43,Scotland,Spectacle Frame,2025-05
T00027911,2026-07-04,S1106,C007278,P0264,1,415.99,0.2,Gift Card,No,415.99,83.2,332.79,216.97,115.82,Scotland,Prescription Lens,2026-07
T00027912,2026-03-27,S1034,C005124,P0115,1,159.45,0.0,Card,No,159.45,0.0,159.45,75.1,84.35,South West,Prescription Lens,2026-03
T00027913,2025-10-19,S1057,C001439,P0031,1,73.66,0.15,Klarna,No,73.66,11.05,62.61,30.09,32.52,North West,Spectacle Frame,2025-10
T00027914,2025-11-26,S1103,C010761,P0022,1,308.67,0.05,Klarna,Yes,308.67,15.43,293.24,150.28,142.96,Scotland,Spectacle Frame,2025-11
T00027915,2026-03-28,S1009,C000935,P0214,1,304.31,0.05,Klarna,No,304.31,15.22,289.09,178.08,111.01,South East,Prescription Lens,2026-03
T00027916,2025-10-28,S1088,C003014,P0182,1,289.69,0.1,Klarna,No,289.69,28.97,260.72,142.53,118.19,North East,Spectacle Frame,2025-10
T00027917,2026-02-03,S1035,C009519,P0298,1,60.53,0.1,Klarna,No,60.53,6.05,54.48,25.9,28.58,South West,Contact Lenses,2026-02
T00027918,2026-06-12,S1002,C014777,P0170,1,6.04,0.0,Card,No,6.04,0.0,6.04,3.17,2.87,London,Lens Care,2026-06
T00027919,2026-05-06,S1067,C005797,P0065,1,143.52,0.05,Card,No,143.52,7.18,136.34,63.97,72.37,North West,Prescription Lens,2026-05
T00027920,2026-10-16,S1060,C014897,P0042,1,132.35,0.05,Card,No,132.35,6.62,125.73,54.7,71.03,North West,Spectacle Frame,2026-10
T00027921,2025-03-06,S1051,C004277,P0222,2,315.92,0.05,Card,No,631.84,31.59,600.25,338.39,261.86,Midlands,Spectacle Frame,2025-03
T00027922,2026-02-01,S1045,C006862,P0264,1,415.99,0.05,Card,No,415.99,20.8,395.19,206.83,188.36,Midlands,Prescription Lens,2026-02
T00027923,2025-11-30,S1060,C016598,P0190,1,13.34,0.2,Card,No,13.34,2.67,10.67,5.7,4.97,North West,Lens Care,2025-11
T00027924,2026-01-18,S1089,C016164,P0096,1,122.18,0.0,Klarna,No,122.18,0.0,122.18,59.95,62.23,North East,Sunglasses,2026-01
T00027925,2026-11-11,S1119,C017822,P0243,1,133.81,0.05,Card,No,133.81,6.69,127.12,61.28,65.84,Wales,Prescription Lens,2026-11
T00027926,2026-12-12,S1089,C008960,P0144,1,169.66,0.05,Card,No,169.66,8.48,161.18,95.67,65.51,North East,Prescription Lens,2026-12
T00027927,2025-12-05,S1113,C017852,P0206,1,228.51,0.0,Card,No,228.51,0.0,228.51,125.15,103.36,Wales,Sunglasses,2025-12
T00027928,2025-05-07,S1037,C000945,P0057,2,199.96,0.15,Card,No,399.92,59.99,339.93,229.24,110.69,South West,Sunglasses,2025-05
T00027929,2026-05-26,S1047,C002863,P0291,1,61.71,0.05,Card,No,61.71,3.09,58.62,32.1,26.52,Midlands,Spectacle Frame,2026-05
T00027930,2026-08-04,S1075,C007031,P0151,1,52.81,0.0,Card,No,52.81,0.0,52.81,32.31,20.5,Yorkshire,Spectacle Frame,2026-08
T00027931,2025-02-11,S1118,C001936,P0051,1,101.43,0.0,Card,No,101.43,0.0,101.43,66.01,35.42,Wales,Spectacle Frame,2025-02
T00027932,2026-01-31,S1108,C007998,P0197,1,89.92,0.05,Card,No,89.92,4.5,85.42,49.57,35.85,Scotland,Sunglasses,2026-01
T00027933,2025-01-08,S1115,C012899,P0134,2,343.8,0.0,Card,No,687.6,0.0,687.6,365.63,321.97,Wales,Prescription Lens,2025-01
T00027934,2026-10-04,S1047,C019529,P0202,3,296.69,0.1,Klarna,No,890.07,89.01,801.06,463.27,337.79,Midlands,Spectacle Frame,2026-10
T00027935,2026-03-02,S1024,C001187,P0056,1,348.02,0.1,Klarna,No,348.02,34.8,313.22,172.28,140.94,South West,Sunglasses,2026-03
T00027936,2026-05-16,S1114,C013245,P0287,2,54.69,0.15,Klarna,No,109.38,16.41,92.97,47.12,45.85,Wales,Sunglasses,2026-05
T00027937,2025-01-10,S1005,C012290,P0040,1,23.32,0.0,Card,No,23.32,0.0,23.32,13.75,9.57,London,Lens Care,2025-01
T00027938,2026-08-15,S1102,C010068,P0081,1,160.18,0.05,Klarna,No,160.18,8.01,152.17,67.98,84.19,Scotland,Spectacle Frame,2026-08
T00027939,2025-12-15,S1077,C009486,P0271,1,181.18,0.05,Cash,No,181.18,9.06,172.12,79.96,92.16,Yorkshire,Spectacle Frame,2025-12
T00027940,2026-04-05,S1016,C015138,P0113,2,170.96,0.05,Klarna,No,341.92,17.1,324.82,146.12,178.7,South East,Prescription Lens,2026-04
